author_id,text,geo,created_at,retweets,replies,likes,quote_count,brand
1225574487091023872,"OMG OMG, I ACTUALLY HAVE LINGERIE THAT FITS ME AND LOOKS GOOD ON ME NOW !!!!!! thank you sooooo much @SHEIN_official i love eveything that i bought !!",,2021-12-06 22:51:53+00:00,0,0,1,0,shein
1693735429,Lmao a reviewer on SHEIN said “don’t wear this without a camisole underneath it will look trashy” meanwhile lookin like a whole dork and everyone else looks HOT,,2021-12-06 22:50:42+00:00,0,0,2,0,shein
1153414510176296960,I just received a gift from Anonymous via Throne Gifts: SHEIN Argyle Print Tank Top. Thank you! https://t.co/3Sp4z2tPQd #Wishlist #Throne https://t.co/cIxrZeWnzL,,2021-12-06 22:49:48+00:00,0,0,1,0,shein
1136618219958145030,I’m so scared to order off Shein..,,2021-12-06 22:49:32+00:00,0,0,0,0,shein
302941234,the Winner wore Shein,,2021-12-06 22:49:22+00:00,0,0,0,0,shein
701892546939772928,Desisto da shein,,2021-12-06 22:49:12+00:00,0,1,0,0,shein
1264145603178770433,@citylawns she’s literally wearing a shein dress to an awards show tho,,2021-12-06 22:48:41+00:00,0,1,0,0,shein
3074254838,come take me out this shein,,2021-12-06 22:48:08+00:00,0,0,0,0,shein
535422659,I placed a fatt order on Shein last night ,,2021-12-06 22:47:02+00:00,0,0,0,0,shein
259241317,SHEIN really tried me this time,,2021-12-06 22:46:17+00:00,0,0,0,0,shein
3409523643,@winturds the shein crystals/rocks?,,2021-12-06 22:46:15+00:00,0,1,3,0,shein
340003330,How shit from Shein coming from CHINA come quicker than Fashion Nova ,,2021-12-06 22:45:24+00:00,0,0,1,0,shein
2755102313,@dijalftv Shein ,,2021-12-06 22:45:10+00:00,0,1,1,0,shein
1183261663451058177,My shein package on hold in Hong Kong too long. It giving me anxiety,,2021-12-06 22:43:35+00:00,0,0,1,0,shein
740252085409730560,"@MsMarieMagalie Shein...

SHEIN!!!!!! https://t.co/OBMk1RA8uN",,2021-12-06 22:43:15+00:00,0,1,1,0,shein
897486660249698304,DONT TRY THE OXTAILS FROM SHEIN https://t.co/t5rn9u66st https://t.co/M80qt69jaA,,2021-12-06 22:42:55+00:00,1,0,9,0,shein
1352093535508590592,@ThatsMissLisa2u No. Shein has taken over. There is only Shein now.,,2021-12-06 22:42:24+00:00,0,1,1,0,shein
1452402108897144834,Shein package got my tip sticky https://t.co/tKBboIMRra,,2021-12-06 22:41:26+00:00,1,1,3,0,shein
537685804,you mean to tell me bitches is buying wigs from SHEIN!? uhn uhn,,2021-12-06 22:40:42+00:00,0,2,1,2,shein
2450667962,imma need Shein to hurry up,,2021-12-06 22:39:37+00:00,0,2,1,0,shein
1113790531488948224,@CatrinLliar My nieces' Christmas lists are all from Shein!,,2021-12-06 22:38:59+00:00,0,1,1,0,shein
1451118164251750401,And then there's Lana with $37 dress from shein https://t.co/itptBrw94S,,2021-12-06 22:38:40+00:00,0,0,4,0,shein
3245310074,I think the best purchase I’ve made on Shein all heat is this garlic crusher,,2021-12-06 22:37:43+00:00,0,0,0,0,shein
1458588150469730305,@444Alaska @SIazz_ they're a terrible company. they steal designs. and they have unfair work conditions. let alone their carbon emissions and their ecological damage. and also it's fast fashion. I'm surprised you haven't heard about this. here's a link to a good article https://t.co/inSl5rlpQo,,2021-12-06 22:37:21+00:00,0,1,0,0,shein
794695287554117632,My Winter SHEIN haul came in. ,,2021-12-06 22:37:13+00:00,0,0,5,0,shein
227097538,Send me what’s in your SHEIN cart boo ,,2021-12-06 22:37:06+00:00,0,0,0,1,shein
41908697,@Kita2REAL Yeah SHEIN better lol n cheaper,,2021-12-06 22:36:57+00:00,0,0,0,0,shein
1412567094491766784,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset #shein #jcrewfactory: https://t.co/U9UP7EaSMI https://t.co/ez4mRwLRsl,,2021-12-06 22:34:37+00:00,0,0,0,0,shein
1261115148443324417,@DylanMoragrega shein,,2021-12-06 22:33:30+00:00,0,1,1,0,shein
1366017154320125954,"Fenty cart
SheIn cart
A 7
A bottle

Something my nigga",,2021-12-06 22:33:09+00:00,1,0,1,0,shein
1106906757719306240,So good I had to share! Check out all the items I'm loving on @Poshmarkapp from @CjRonchetti #poshmark #fashion #style #shopmycloset #colehaan #shein #freepeople: https://t.co/e0OGB22bBq https://t.co/xqSKzxjzbm,,2021-12-06 22:32:56+00:00,0,0,0,0,shein
1010062121231634432,Where else can I get this shoe pls?? It’s $30 on SHEIN  https://t.co/ddtvp5vp0r,,2021-12-06 22:32:27+00:00,0,1,0,0,shein
1187135914306347012,No cause I really need a sugar daddy/mommy to clear my shein cart ,,2021-12-06 22:32:16+00:00,0,4,8,0,shein
1406526485427486722,Fuck you shein!!!!!!!,,2021-12-06 22:32:03+00:00,0,0,2,0,shein
1114606665779879936,Please be careful purchasing from Shein. They have extremely high toxin levels inside of their clothing &amp; accessories (even for children),,2021-12-06 22:31:47+00:00,14,2,45,4,shein
1180888734012760064,"You add one item to cart and shein goes..“YOU MAY ALSO LIKE..”  no I won’t,
I’m brOkE dear ",,2021-12-06 22:31:42+00:00,2,0,1,0,shein
1237792289952600064,"@z4bci4 nie vinted, shein",,2021-12-06 22:31:25+00:00,0,1,1,0,shein
1227456222888153089,"@yerisleftoe not you turning my tweet it into a commentary about class, Maddy never wore Shein  it was just referencing this, i wasn’t calling the girl broke omg. 100% not low class though, her house looks nice as hell. https://t.co/0vzrAro94p",,2021-12-06 22:31:12+00:00,0,1,0,0,shein
1071853578099273729,this girl commented on my SHEIN haul…”where is the dress from?” ,,2021-12-06 22:30:57+00:00,0,0,0,0,shein
1116176435335483392,@m4Ifoys NO WAY I HAVENT THOUGHT AB BUYING CAR STUFF ON SHEIN AHAJDN,,2021-12-06 22:30:27+00:00,0,1,1,0,shein
1399962798319312903,I have to wait about 2 more weeks for my shein packages ,,2021-12-06 22:30:13+00:00,0,0,0,0,shein
4657829001,SHEIN got me fucked up,,2021-12-06 22:29:12+00:00,0,2,3,1,shein
1178191716244963328,I’m bout ready to beat the fuck outta shein’s bitch ass,,2021-12-06 22:28:06+00:00,0,0,0,0,shein
1069958798410948618,@pisceanlegend shein gonna have it since they steal everything ,,2021-12-06 22:26:34+00:00,0,1,1,0,shein
360012940,Shein really put out dupes for the VS panties and yk what? Good for them cause 2/$40 is a bit much,,2021-12-06 22:26:10+00:00,0,1,3,0,shein
135330265,My @SHEIN_official order can come anytime now ,,2021-12-06 22:26:08+00:00,0,0,0,0,shein
1460699164359204876,"$INSUU CFO SHEIN Acquires 298,733 of SHIFT TECHNOLOGIES, INC. (SFT)",,2021-12-06 22:24:46+00:00,0,0,0,0,shein
24250664,help I have a crush on a shein model,,2021-12-06 22:23:23+00:00,0,0,0,0,shein
282277236,"Anwyl Sion Corn
Could you PLEASE help me decipher these complex and unfamiliar words in my daughter's Christmas wishlist, or point me in the direction of a course where I can learn what these magic words mean?

Indie/Space Shein*Dark Academia*Kid Core*Indie*Space Core

Diolch",,2021-12-06 22:21:09+00:00,1,2,5,0,shein
1380520326061301768,@katiesmorris_ they are from shein!!,,2021-12-06 22:20:46+00:00,0,1,1,0,shein
1123033814647955456,fashion nova &amp; shein still have yet to deliver my package &amp; serenade,,2021-12-06 22:20:20+00:00,0,0,0,1,shein
109691771,Shein stuff came in ,,2021-12-06 22:16:39+00:00,0,0,2,0,shein
611831204,@honkytonkthot bet she buys her turquoise on shein,,2021-12-06 22:15:20+00:00,0,1,1,0,shein
2769090766,Day 2 of Lana shein outfit discourse. No signs of stopping,{'place_id': 'e4a0d228eb6be76b'},2021-12-06 22:14:03+00:00,0,0,12,0,shein
1420496018685235200,It’s so ironic how Shein has clothes to support ‘Standing Up To Cancer’ when their clothes actually has chemicals that could give you cancer.,,2021-12-06 22:13:35+00:00,0,0,0,0,shein
1676491920,Swap SheIn cheap fast-fashion disposable clothing for ethical and sustainable slow-fashion brands | Karen Madej | NewsBreak Original - via @pensignal  https://t.co/CcrcWfmPqL,,2021-12-06 22:12:40+00:00,0,0,0,0,shein
1356381944431448064,@kookiefwm I got a lot of them from SHEIN and my sexy ones from VS ,,2021-12-06 22:12:03+00:00,0,0,1,0,shein
440549632,@papermagazine Except it’s not Shein it’s GirlFairy. Do your journalism.,,2021-12-06 22:11:47+00:00,0,0,2,0,shein
1552470510,@jil_slander how y’all know she wearin shein ,,2021-12-06 22:11:40+00:00,1,0,7,0,shein
1494742044,WHEN? WILL ? MY ? SHEIN? PACKAGE? GET? HERE?,,2021-12-06 22:10:13+00:00,0,0,1,0,shein
1235708589966319617,As a female there’s no reason for you to not dress good. You can buy a whole outfit for £4 from shein,,2021-12-06 22:10:10+00:00,0,0,3,0,shein
3237146138,https://t.co/cXo9fGR3sF add this discount to your acc for all orders,,2021-12-06 22:09:20+00:00,0,0,0,0,shein
2670396349,I love receiving my commission from SHEIN ,,2021-12-06 22:09:17+00:00,0,0,1,1,shein
790537326,"My shein fits finally came in for Christmas dinner, and they do not deserve to go to waste ",,2021-12-06 22:08:44+00:00,0,0,0,0,shein
1015640486567170049,Lana del Rey coulda did her old Hollywood vibes or pretty girl with sugar dadd* in the 60s aesthetic but no she gave us shein,,2021-12-06 22:07:35+00:00,0,0,1,0,shein
561871138,@bbygirlaud @SHEIN_official Hmm these people eh,,2021-12-06 22:05:46+00:00,0,0,0,0,shein
413717692,getting home to my shein &amp; bath &amp; body works packages ,,2021-12-06 22:05:36+00:00,0,0,2,0,shein
1155954257155092487,@cyberkamyx Shein,,2021-12-06 22:05:30+00:00,0,1,0,0,shein
1380660595872120837,@blushinggnf i can reply :D eheheh im buying shit on shein rn and this basket is hella full,,2021-12-06 22:05:20+00:00,0,1,0,0,shein
1297980956834316288,"currently I shop at

• forever 21
• h&amp;m
• zara
• free people 
• Shein (basics)
• urban outfitters 
 
But I feel like I’m just seeing the same stuff over and over again",,2021-12-06 22:04:34+00:00,0,0,1,0,shein
2738174236,idk why shein sweats are so high waisted,{'place_id': 'de599025180e2ee7'},2021-12-06 22:04:03+00:00,0,2,1,0,shein
543509862,"iphone 6, shein dress, 7 eleven coffee.. this lady so sick i love her https://t.co/T4z5MxBNSv",,2021-12-06 22:03:43+00:00,11,0,251,0,shein
1010391705005117441,men buying from shein is the real pandemic,,2021-12-06 22:03:32+00:00,0,0,5,0,shein
1232045273947484160,Not me fulling up my Shein cart again ,,2021-12-06 22:02:49+00:00,0,0,0,0,shein
1188991612006871041,@lamusedelapeine Da shein?,,2021-12-06 22:02:17+00:00,0,1,0,0,shein
1218190650664984576,If they start selling men online I’m not buying them from Shein lmaooo Fenty maybe even ASOS if I’m desperate maybe but not no Shein,,2021-12-06 22:01:11+00:00,0,0,0,0,shein
1394388706744807429,@Rachel_Organa Can you send me the link to them?? The shein store is huge...,,2021-12-06 22:00:48+00:00,0,1,0,0,shein
250974438,Or it’s the original dress from which shein copied the exact design from https://t.co/GTBbllmc5v,,2021-12-06 21:59:30+00:00,1,1,37,0,shein
1375942734079475718,@lotushardy FUCK URBAN OUTFITTERS they use the same methods for clothing production as shein and places like that AND gave money to trumps campaign,,2021-12-06 21:59:17+00:00,0,3,2,0,shein
620588709,"ima need  the ceo, owner, whatever tf of Shein to come on out and tell us how to pronounce it. How do it say it babes? It’s SHE-IN isn’t. Cause I’m not hearing nothing else. Lmk  https://t.co/MqxTr96qWo",,2021-12-06 21:59:08+00:00,1,1,1,0,shein
1241340048483790850,@SHEIN_official Check your dm!,,2021-12-06 21:57:41+00:00,0,0,0,0,shein
1120847950408769536,i swear the same people who preach that you shouldnt by from companies like wish  are the same people who buy all their clothes from shein,,2021-12-06 21:56:58+00:00,0,0,0,0,shein
848677796696260608,@deedeezyy Get it from SHEIN.,,2021-12-06 21:56:32+00:00,0,1,1,0,shein
4355155936,she sleeping with shein pleather pants on https://t.co/iakf8AoyA4,,2021-12-06 21:55:05+00:00,11,0,40,1,shein
135397889,@Allhailsierra Yeah I have like 3 different pairs from Shein for workout. They’re cheap and so far no holes like fabletics does for a fraction of the price.,,2021-12-06 21:54:38+00:00,0,1,1,0,shein
938820195069685762,@FinesseEness @elefaantz Especially when it’s SHEIN or FashionNova likes babes ,,2021-12-06 21:54:36+00:00,0,1,44,0,shein
1111427104900632576,Shein has some cute stuff for babies but a lot of it is too grown for my taste,,2021-12-06 21:54:16+00:00,0,0,0,0,shein
953996630985969664,they werent lying when they said shes wearing sheini thought it was a joke https://t.co/df9OJJ9xS4,,2021-12-06 21:54:09+00:00,0,0,0,0,shein
1031964987340845056,E dois body na shein,,2021-12-06 21:53:36+00:00,0,0,0,0,shein
135397889,@Allhailsierra I like the leggings from shein. They last me pretty long,,2021-12-06 21:53:23+00:00,0,1,0,0,shein
1358703508401369088,thoight my shein package came but it’s my brothers package i’m so sick of this evil world ,,2021-12-06 21:53:17+00:00,0,0,3,0,shein
276812716,@ExplorerBikini Shein! It came as a set,,2021-12-06 21:53:05+00:00,0,2,2,0,shein
310480322,Not all the things in my Shein cart getting sold out. https://t.co/p1Usc3xdtI,,2021-12-06 21:52:43+00:00,0,0,0,0,shein
779364659182837761,Whenever I order from SHEIN I am so inpatient with the tracking I swear I look at it like 15x a day or more,,2021-12-06 21:50:15+00:00,0,0,1,0,shein
795110706018394112,@havecunt SHEIN ,,2021-12-06 21:50:02+00:00,0,1,1,0,shein
1189973324861804544,Don’t buy the fish sauce from shein,,2021-12-06 21:49:38+00:00,0,0,6,0,shein
1462110785815994374,@rainangelOF OMG I ordered from shein as well Im—  Hope our packages reach us ASAP ,,2021-12-06 21:48:08+00:00,0,0,0,0,shein
717763602401234945,Check out this listing I just added to my #Poshmark closet: SHEIN Ruffled Leopard Mini Skirt XS. https://t.co/VeOn4uQMhu #shopmycloset @poshmarkapp,,2021-12-06 21:45:06+00:00,0,0,0,0,shein
1475110254,See a tik tok where someone use the shein ziplock bag to store meat,,2021-12-06 21:45:05+00:00,0,0,0,0,shein
818030626423115776,wtf when do men get a shein im here staring at 50 dollar t shirts at urban outfitters that just are recycled ads and weird button ups that look like bowling shirts for $100,,2021-12-06 21:44:10+00:00,0,2,1,0,shein
943753992038907905,bitcjes rlly buying from shein unashamesly like leave thise chinese slaves alone,,2021-12-06 21:43:33+00:00,0,0,0,0,shein
1465650451592929282,"@scarlet_wiiitch me too omg, i ordered from shein im so excited",,2021-12-06 21:43:32+00:00,0,1,1,0,shein
1400262939534368771,But why it is y’all selling people $7 Shein Dresses for $450TT? There must be a reason Lord,,2021-12-06 21:42:45+00:00,2,1,15,0,shein
24082912,Also cleaned out this cabinet that was mostly filled with boxes I saved and plastic bags from Shein. https://t.co/W27i98k905,,2021-12-06 21:42:01+00:00,0,0,8,0,shein
244227670,@_ionny_ It's a two piece set from Shein.,,2021-12-06 21:41:48+00:00,0,0,0,0,shein
928470757,@Norbitk SHEIN,,2021-12-06 21:41:43+00:00,0,0,0,0,shein
32985028,This was my best order from shein. Omg.,,2021-12-06 21:41:26+00:00,0,1,0,0,shein
822905008131809281,@D_ima4 SheIn,,2021-12-06 21:41:20+00:00,0,1,1,0,shein
631641939,@pinkieepoppy Also there are pink shoes on shein that I think you’d like,,2021-12-06 21:40:14+00:00,0,1,0,0,shein
766695073270464512,i want a shein shopping spree for christmas,,2021-12-06 21:39:23+00:00,12,0,27,0,shein
