author_id,text,geo,created_at,retweets,replies,likes,quote_count,brand
1461660829699481607,Check out this listing I just added to my #Poshmark closet: Victoria's Secret nude pink Bandage Cage Teddy Bodysuit S. https://t.co/s5cdpy1w54 #shopmycloset @poshmarkapp,,2021-12-08 08:06:25+00:00,0,0,0,0,victoriassecret
1461660829699481607,Check out this listing I just added to my #Poshmark closet: Victoria's Secret Very Sexy Bra Hot Pink Lace Unlined Demi 34C. https://t.co/VPB8JcHKsV #shopmycloset @poshmarkapp,,2021-12-08 08:05:36+00:00,0,0,0,0,victoriassecret
1461660829699481607,Check out this listing I just added to my #Poshmark closet: Victoria's Secret Bra 36C Body by Victoria Perfect Coverage. https://t.co/7gIEQlTzw0 #shopmycloset @poshmarkapp,,2021-12-08 08:05:30+00:00,0,0,0,0,victoriassecret
1461660829699481607,Check out this listing I just added to my #Poshmark closet: Victoria's Secret Very Sexy Push up Bra 34C. https://t.co/fRiljn2hUz #shopmycloset @poshmarkapp,,2021-12-08 08:05:24+00:00,0,0,0,0,victoriassecret
1461660829699481607,Check out this listing I just added to my #Poshmark closet: Victoria's Secret RARE Dream Angels Push up Bra 34B. https://t.co/MNgS3kr1mH #shopmycloset @poshmarkapp,,2021-12-08 08:05:19+00:00,0,0,0,0,victoriassecret
1235572879019958273,@bullets_no @shane_mcminn @TrilbySmith2 Wait till people find out what VICTORIA'S SECRET IS ,,2021-12-08 08:04:57+00:00,0,1,6,0,victoriassecret
1064512544,Victorias Secret Perfume. Super #Sexy for any occasion. Tom #Brady approved. https://t.co/zQuttfendo,,2021-12-08 08:00:13+00:00,0,0,0,0,victoriassecret
818305207188586498,"Swap out the Victoria's Secret bags for a Sephora/ULTA bag filled with Perfume, body butter, and sheetmask, and we're good. https://t.co/2CEwYlM9JI",,2021-12-08 07:58:54+00:00,0,0,0,0,victoriassecret
1342046020352487424,Check out this listing I just added to my #Poshmark closet: Victoria's Secret PINK Sleep Shorts Gingham Pink/White Large Satin Bow. https://t.co/uXOcd3EJQA #shopmycloset @poshmarkapp,,2021-12-08 07:49:29+00:00,0,0,0,0,victoriassecret
1342046020352487424,Check out this listing I just added to my #Poshmark closet: Victoria's Secret Very Sexy Unlined Red Strappy Gold Ring Balconet NWT Medium. https://t.co/Oa137JGV9e #shopmycloset @poshmarkapp,,2021-12-08 07:46:49+00:00,0,0,0,0,victoriassecret
1342046020352487424,Check out this listing I just added to my #Poshmark closet: PINK Victoria's Secret Pushup Bra Medium 36D-36DD Size Long Line Burgund…. https://t.co/KyiEuad34H #shopmycloset @poshmarkapp,,2021-12-08 07:45:41+00:00,0,0,0,0,victoriassecret
1342046020352487424,Check out this listing I just added to my #Poshmark closet: PINK Victoria's Secret Med D/DD Pushup Padded Floral Lace Burgundy Bra NWT. https://t.co/buiW3QbqtT #shopmycloset @poshmarkapp,,2021-12-08 07:45:28+00:00,0,1,1,0,victoriassecret
1342046020352487424,Check out this listing I just added to my #Poshmark closet: 38B Victoria's Secret Dream Angels Unlined Plunge Floral Sweet Praline Bra NWT. https://t.co/YQ6AQoyKmg #shopmycloset @poshmarkapp,,2021-12-08 07:45:16+00:00,0,0,0,0,victoriassecret
1342046020352487424,Check out this listing I just added to my #Poshmark closet: Victoria's Secret Very Sexy Lace-Up High Neck Bralette Green Tulle Medium NWT. https://t.co/XxbQIMkkA3 #shopmycloset @poshmarkapp,,2021-12-08 07:44:35+00:00,0,0,0,0,victoriassecret
1342046020352487424,Check out this listing I just added to my #Poshmark closet: Victoria's Secret Very Sexy High Neck Mesh Lace Tulle Bralette Medium NWT. https://t.co/0QdprmfaIH #shopmycloset @poshmarkapp,,2021-12-08 07:44:22+00:00,0,0,0,0,victoriassecret
1342046020352487424,Check out this listing I just added to my #Poshmark closet: 34/A Victoria's Secret Long Line Bralette Dark Pink/Red Small Satin T Strap NWT. https://t.co/Z4dPpyHr9e #shopmycloset @poshmarkapp,,2021-12-08 07:43:11+00:00,0,0,0,0,victoriassecret
845635302,https://t.co/xk7ECBmprI Victoria's Secret #women Black Shoulder #bag Zip C https://t.co/GHKSuWWduh,,2021-12-08 07:37:30+00:00,0,0,0,0,victoriassecret
845635302,https://t.co/2F9CYYYjwv Victoria's Secret Shoulder #women #bag Black https://t.co/WTUzpxMHy7,,2021-12-08 07:35:45+00:00,0,0,0,0,victoriassecret
478393736,"#INSTRUMENTAL
Swae Lee x Popcaan x Drake Type Beat VICTORIA SECRET Produced by Southbeatzz
#ineedbeats
#BeatStars
#beatsforsale

https://t.co/kOxJxNiWx3",,2021-12-08 07:22:19+00:00,1,0,1,0,victoriassecret
1262787570,"Videos don’t lie!!!

Body mist (Victoria Secret) #3,500
Diffuser #5,000
Black Leather #7,500 https://t.co/mhMAPe7J17",,2021-12-08 07:21:39+00:00,3,1,2,0,victoriassecret
1234683520074813440,if you gon buy me some perfume im not a victoria secret type of bitch COCO CHANEL ME PLEASE ,,2021-12-08 07:21:33+00:00,0,0,0,0,victoriassecret
478393736,"INSTRUMENTAL
@SwaeLee  x @PopcaanMusic x @Drake Type Beat VICTORIA SECRET Produced by Southbeatzz
#Drake
#Swaelee
#popcaan
#Dancehall
#dancehalltypebeat
#typebeat
#firebeats
#beat
#instrumental
https://t.co/kOxJxNiWx3",,2021-12-08 07:20:44+00:00,1,0,1,0,victoriassecret
606270599,"Lovable Lingerie is Victoria Secret business model. Amazing economy re-open theme. 
World Tourism &amp; travel picks up. 
Lingerie business is expected to increase multifold w/ worldwide economies re-open. 
Global investors shall not miss Lovable Lingeri",,2021-12-08 07:19:22+00:00,0,0,1,0,victoriassecret
1455775253523668999,"08
Pilates + popsugar fitness victoria secret workout https://t.co/lL71oJpjyt",,2021-12-08 07:17:55+00:00,0,0,0,0,victoriassecret
978327089735585792,Check out this listing I just added to my #Poshmark closet: Victoria’s Secret Moda International tank. https://t.co/QlyUw6dsYK #shopmycloset @poshmarkapp,,2021-12-08 07:17:23+00:00,0,0,0,0,victoriassecret
1455775253523668999,"07
pilates + sanne vendre victoria scret workout + popsugar fitness victoria secret workout https://t.co/umFOSyDiPM",,2021-12-08 07:17:13+00:00,0,1,0,0,victoriassecret
1367237024395104256,@gmango18 @GirlRicho @FredSmi94419378 @tigertuffmark New Victoria Secret models…,,2021-12-08 07:14:41+00:00,1,1,2,0,victoriassecret
978327089735585792,Check out this listing I just added to my #Poshmark closet: NWT Victoria's Secret Pink T shirt Long Sleeve. https://t.co/ajhCXf2xUT #shopmycloset @poshmarkapp,,2021-12-08 07:11:03+00:00,0,0,0,0,victoriassecret
1452143949297201161,"Man In Black, Blues Brother, or Victoria’s Secret???
#victoriassecret #blues #bluesbrothers #meninblack #belushi #chicago #metaverse #metaverseradio #music #art #nfts #nftmusic #nftart #blockchain #crypto #eth #sol #3dweb #radio #angels #snl #secondcity #pugs #hiphop #gm #gn #hi https://t.co/jLUY2Mttl8",,2021-12-08 07:07:26+00:00,2,0,4,0,victoriassecret
67358777,She had painful experiences shopping for underwear at Victoria’s Secret as a teenager. Now she wants to beat it with her own clothing brand https://t.co/rytKdLVhVF,,2021-12-08 07:00:08+00:00,0,1,18,1,victoriassecret
1322845768370315268,Check out this listing I just found on #Poshmark: PINK Victoria's Secret Sequin Dog Campus Tee Shirt Size XS. https://t.co/fOjEeg5jAK #shopmycloset @poshmarkapp,,2021-12-08 06:59:13+00:00,0,0,0,0,victoriassecret
1206903644,"Victoria's Secret
VERY SEXY
NEW! Mesh Bow Cheeky Panty 
https://t.co/MAiDM24xhj #Victoria'sSecret",,2021-12-08 06:57:09+00:00,0,0,0,0,victoriassecret
799718923541291008,‘I Told Him I Was Only 15’: Epstein Victim Weeps As She Recounts Orgies With Other Girls #SmartNews  https://t.co/Is405vHJa6,,2021-12-08 06:54:15+00:00,5,1,9,1,victoriassecret
1236177633941078016,we’ll see how ‘indestructible’ it is after i tell it victoria’s secret  https://t.co/x3YaFDOAVt,,2021-12-08 06:53:35+00:00,0,0,0,0,victoriassecret
2560041869,"just fucked her silly and now she's in my bed watching ""KAREN METAL 3 | Victoria's Secret Karen""",,2021-12-08 06:52:38+00:00,0,0,1,0,victoriassecret
1288461590531112962,"Victoria's Secret Bombshell Beach - Eau De Parfum 100ML
 available now on https://t.co/IoYbMt6Gb9 
order now online;https://t.co/y7tELBREZA https://t.co/DktNKVMM7W",,2021-12-08 06:48:12+00:00,0,0,0,0,victoriassecret
1441551106669113344,"Going to start categorizing things simply on whether they are gay or not. Tandem bikes, gay. Mopeds, not gay. Cowboys, gay. Pete Butigieg, not gay. Fenty, gay. Victoria’s Secret, not gay. Twitter, gay. Facebook, not gay",,2021-12-08 06:46:14+00:00,0,0,5,0,victoriassecret
1295867817787416576,Check out this listing I just added to my #Poshmark closet: Victoria secret purple t shirt lightly lined Demi bra NWOT. https://t.co/CwBPUUuDhk #shopmycloset @poshmarkapp,,2021-12-08 06:45:25+00:00,0,0,0,0,victoriassecret
1295867817787416576,Check out this listing I just added to my #Poshmark closet: Victoria secret tshirt lightly lined Demi bra. https://t.co/Q8f1Cww5zV #shopmycloset @poshmarkapp,,2021-12-08 06:45:13+00:00,0,0,0,0,victoriassecret
1295867817787416576,Check out this listing I just added to my #Poshmark closet: Victoria secret dream angels lined Demi bra. https://t.co/XYYxocqKfJ #shopmycloset @poshmarkapp,,2021-12-08 06:45:06+00:00,0,0,0,0,victoriassecret
1288461590531112962,"Victoria's Secret Bombshell Passion - Eau De Parfum 100ML 
available now on https://t.co/IoYbMt6Gb9  
order now online:https://t.co/u62O1OuwVt https://t.co/KaLo3RAnMb",,2021-12-08 06:42:42+00:00,0,0,0,0,victoriassecret
1455984014,"smells like victoria secret hair spray, notebook paper, and wholesale cleaning chemical https://t.co/bWoBt9bcnV",,2021-12-08 06:41:38+00:00,0,0,10,0,victoriassecret
259629145,@Africa_Archives @Sma_Nhlapo Revenge is golden try it. The secret is you must be victorias or else trauma continue. Until everlasting victory,,2021-12-08 06:35:19+00:00,0,0,1,0,victoriassecret
99988930,Check out this listing I just added to my #Poshmark closet: Victoria’s Secret PINK Gray Sherpa Teddy Oversized Cardigan XS. https://t.co/u8DKc1t92c #shopmycloset @poshmarkapp,,2021-12-08 06:24:26+00:00,0,0,0,0,victoriassecret
769296334117597188,"Check out this listing I just added to my #Poshmark closet: Victoria Secret Brazilian/slip black M, panties. https://t.co/zoHe6qmmTP #shopmycloset @poshmarkapp",,2021-12-08 06:10:12+00:00,0,0,0,0,victoriassecret
769296334117597188,Check out this listing I just added to my #Poshmark closet: Victoria secret thing string nwot medium. https://t.co/qKqYKHK270 #shopmycloset @poshmarkapp,,2021-12-08 06:08:42+00:00,0,0,0,0,victoriassecret
769296334117597188,Check out this listing I just added to my #Poshmark closet: Victoria secret thing string black NWT small. https://t.co/QE06X4gcEg #shopmycloset @poshmarkapp,,2021-12-08 06:08:39+00:00,0,0,0,0,victoriassecret
769296334117597188,Check out this listing I just added to my #Poshmark closet: Victoria secret thong string nwot Medium. https://t.co/y2acDY4Rfc #shopmycloset @poshmarkapp,,2021-12-08 06:08:35+00:00,0,0,0,0,victoriassecret
769296334117597188,"Check out this listing I just added to my #Poshmark closet: Victoria secret high leg thong, sz Large, Navy NWT. https://t.co/uOPoVrx6jJ #shopmycloset @poshmarkapp",,2021-12-08 06:08:31+00:00,0,0,0,0,victoriassecret
1277093562757386240,I know Victoria's secret,,2021-12-08 06:08:09+00:00,0,0,0,0,victoriassecret
1192055453817065473,"wts lfb ph (helping a friend) 

Victoria's secret Perfume

P350 each (PAYO 300)
-With Paper bag

MOP:gcash
MOD: ggx, sco, sdd (mm) https://t.co/gbKC4xs20c",,2021-12-08 06:07:17+00:00,4,3,6,1,victoriassecret
1460514787389968384,"@OhHaloPlease Is she not a homophobe as well what with the sham of a wedding with her female friend and such? Also, the whole Mason thing? How is this considered normal? Harry definitely has a thing for Victoria's Secret models
Makes his music seem less alluring and bland.",,2021-12-08 06:05:42+00:00,0,1,0,0,victoriassecret
769296334117597188,Check out this listing I just added to my #Poshmark closet: Victoria Secret push-up so 34B. https://t.co/X2r1b73MoP #shopmycloset @poshmarkapp,,2021-12-08 06:00:12+00:00,0,0,0,0,victoriassecret
1323083770098933760,I want Victoria Secret Bombshell to be my signature perfume but why so expensivee,,2021-12-08 05:58:36+00:00,0,0,1,0,victoriassecret
4021112172,‘I Told Him I Was Only 15’: Epstein Victim Weeps As She Recounts Orgies With Other Girls https://t.co/PkyN2904Lw #SmartNews,,2021-12-08 05:56:24+00:00,0,0,0,0,victoriassecret
1072645501248360448,Check out this listing I just added to my #Poshmark closet: Victoria’s Secret woman’s glam T-shirt. https://t.co/Fylx6OPg7G #shopmycloset @poshmarkapp,,2021-12-08 05:45:56+00:00,0,0,0,0,victoriassecret
1190058530805571584,"Donald Trump
Bill Clinton
Prince Andrew
Alan Dershowitz
Ghislaine Maxwell, accused of recruiting. 
Leslie Wexner - Billionaire behind Victoria’s Secret.
More: https://t.co/UpyQEVDCTa https://t.co/MMouUwVUOd",,2021-12-08 05:45:26+00:00,0,0,1,0,victoriassecret
37628398,"@reynardvi Victorian health department ‘considering’ releasing secret briefings after fight for secrecy
https://t.co/cOWsvc2JgT",,2021-12-08 05:41:56+00:00,0,1,0,0,victoriassecret
2159245765,BUY 2 SETS AND GET AN EXTRA $6 OFF &amp; FREE SHIPPING! Check out Victoria's Secret BOMBSHELL PARIS Fragrance Mist and Lotion Set #VictoriasSecret https://t.co/ziEkjpvxcO via @eBay,,2021-12-08 05:41:54+00:00,0,0,0,0,victoriassecret
14769495,@erinaceousphd It's almost like every Victoria's Secret ad ever showing models in too small cups has skewed people's ideas of how bras should fit.,,2021-12-08 05:41:06+00:00,0,1,2,0,victoriassecret
